company_id,company_name,industry,region,year,quarter,reporting_period,department,revenue_usd_m,opex_usd_m,production_output_units,energy_consumption_mwh,renewable_energy_share_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,scope3_emissions_tco2e,water_withdrawal_m3,water_recycled_pct,waste_generated_tonnes,waste_recycled_pct,headcount,female_pct,minority_pct,avg_training_hours_per_employee,employee_turnover_pct,lost_time_incident_rate,community_investment_usd_m,pay_equity_ratio_female_to_male,employee_engagement_score,board_size,independent_directors_pct,board_gender_diversity_pct,anti_corruption_training_pct,data_breaches_count,whistleblower_reports,fines_penalties_usd_m,esg_policy_coverage_pct,supplier_code_of_conduct_coverage_pct,emissions_intensity_tco2e_per_musd,esg_score,controversy_level_0_low_3_high
HLT05,HealTrust Health,Healthcare,Europe,2023,2,2023-Q2,IT,85.76,57.95,5400,412.6,0.564,47.06,12.66,225.11,224.0,0.4,21.17,0.503,5,0.309,0.33,18.53,0.185,0.34,0.563,0.986,68.5,10,0.606,0.323,0.809,1,0,0.092,0.932,0.767,3.32,56.6,0
HLT05,HealTrust Health,Healthcare,North America,2023,2,2023-Q2,Facilities,171.26,124.35,8028,511.8,0.401,61.56,2.35,232.23,232.7,0.315,65.41,0.659,45,0.419,0.269,20.95,0.188,1.11,0.519,0.985,73.8,10,0.62,0.37,0.904,0,1,0.0,0.865,0.605,1.73,60.3,0
HLT05,HealTrust Health,Healthcare,Europe,2023,3,2023-Q3,Operations,322.06,277.18,16744,2059.1,0.453,143.09,86.1,778.26,1961.0,0.276,275.02,0.474,14,0.436,0.325,11.0,0.137,0.86,0.0,0.928,76.7,10,0.601,0.343,0.899,1,0,0.319,0.899,0.818,3.13,53.9,1
HLT05,HealTrust Health,Healthcare,Latin America,2023,3,2023-Q3,Supply Chain,150.32,87.63,23004,1134.8,0.463,110.13,59.0,445.99,1289.6,0.524,114.45,0.498,51,0.275,0.399,11.87,0.199,0.07,0.859,0.97,71.3,10,0.668,0.312,0.855,0,0,0.039,0.682,0.682,4.09,54.4,1
HLT05,HealTrust Health,Healthcare,Latin America,2023,3,2023-Q3,R&D,138.01,105.01,4335,557.5,0.505,48.31,29.67,331.17,434.2,0.389,29.1,0.329,29,0.277,0.328,23.46,0.135,0.34,0.744,0.968,80.8,10,0.626,0.323,0.752,0,1,0.0,0.933,0.746,2.96,54.1,0
HLT05,HealTrust Health,Healthcare,Europe,2023,3,2023-Q3,Sales,276.83,184.82,8408,413.9,0.384,53.02,20.19,185.75,349.9,0.402,93.09,0.421,7,0.388,0.334,10.26,0.224,0.49,0.0,1.007,80.2,10,0.678,0.299,0.857,1,0,0.215,0.831,0.692,0.94,56.8,0
HLT05,HealTrust Health,Healthcare,Latin America,2023,3,2023-Q3,HR,43.09,36.06,1477,202.8,0.387,22.31,16.54,101.27,86.6,0.44,20.43,0.333,5,0.43,0.36,17.18,0.194,0.28,0.088,0.968,84.6,10,0.613,0.315,0.77,0,0,0.166,0.73,0.65,3.25,53.6,0
HLT05,HealTrust Health,Healthcare,Latin America,2023,3,2023-Q3,Finance,58.08,36.44,4983,478.3,0.419,29.17,17.47,141.12,185.5,0.442,20.16,0.593,84,0.475,0.364,7.14,0.182,0.64,0.0,0.981,75.0,10,0.606,0.354,0.913,0,0,0.196,0.832,0.797,3.23,56.4,0
HLT05,HealTrust Health,Healthcare,Latin America,2023,3,2023-Q3,IT,77.59,57.55,1839,303.2,0.465,23.66,2.81,57.02,186.6,0.59,87.47,0.486,110,0.38,0.511,18.58,0.189,0.58,0.907,0.975,78.2,10,0.661,0.306,0.819,0,0,0.088,0.921,0.803,1.08,59.3,0
HLT05,HealTrust Health,Healthcare,North America,2023,3,2023-Q3,Facilities,162.97,91.43,32000,665.6,0.267,31.71,31.15,243.86,1190.4,0.397,32.62,0.672,69,0.434,0.392,11.52,0.144,0.99,0.093,0.962,71.2,10,0.693,0.358,0.884,0,0,0.179,0.764,0.684,1.88,55.9,0
HLT05,HealTrust Health,Healthcare,North America,2023,4,2023-Q4,Operations,308.91,260.68,15269,1101.3,0.388,69.19,61.32,535.33,2020.6,0.408,73.59,0.374,124,0.381,0.345,19.18,0.176,0.63,0.542,0.969,77.4,10,0.699,0.255,0.877,0,1,0.0,0.8,0.811,2.16,54.8,1
HLT05,HealTrust Health,Healthcare,Asia,2023,4,2023-Q4,Supply Chain,119.78,99.04,14538,954.8,0.504,71.6,51.0,580.6,343.8,0.379,105.68,0.411,89,0.359,0.418,8.91,0.248,0.23,0.012,0.966,71.8,10,0.637,0.308,0.768,0,0,0.153,0.71,0.73,5.87,53.0,0
HLT05,HealTrust Health,Healthcare,Europe,2023,4,2023-Q4,R&D,121.86,70.49,9944,855.7,0.487,73.18,29.19,391.78,559.2,0.414,192.01,0.538,7,0.328,0.179,18.29,0.043,0.3,0.077,1.027,68.0,10,0.604,0.326,0.798,0,1,0.104,0.759,0.709,4.06,53.0,0
HLT05,HealTrust Health,Healthcare,Latin America,2023,4,2023-Q4,Sales,192.38,159.94,7332,1099.6,0.561,58.94,32.79,299.05,3049.1,0.437,117.92,0.657,64,0.318,0.323,13.63,0.226,0.28,0.0,0.977,71.6,10,0.627,0.316,0.824,1,0,0.0,0.93,0.739,2.03,58.6,0
HLT05,HealTrust Health,Healthcare,Europe,2023,4,2023-Q4,HR,47.7,35.26,5661,258.8,0.485,22.94,9.44,111.75,184.1,0.325,17.26,0.622,5,0.459,0.382,18.96,0.159,0.47,0.0,0.931,77.4,10,0.62,0.306,0.92,1,0,0.007,0.833,0.656,3.02,56.1,0
HLT05,HealTrust Health,Healthcare,Asia,2023,4,2023-Q4,Finance,57.41,34.78,10960,566.5,0.258,62.64,23.93,204.61,698.1,0.354,30.6,0.61,5,0.505,0.402,7.75,0.089,0.52,0.622,0.975,76.1,10,0.636,0.346,0.821,0,0,0.276,0.891,0.726,5.07,50.6,1
HLT05,HealTrust Health,Healthcare,Asia,2023,4,2023-Q4,IT,70.94,47.92,3220,603.2,0.26,72.5,19.18,283.87,248.0,0.402,11.29,0.596,7,0.385,0.245,19.92,0.119,0.32,0.417,1.004,83.8,10,0.644,0.33,0.829,0,1,0.193,0.861,0.64,5.29,55.0,0
HLT05,HealTrust Health,Healthcare,Latin America,2023,4,2023-Q4,Facilities,186.92,129.84,7059,870.0,0.504,12.32,51.2,209.19,789.0,0.501,30.93,0.475,96,0.303,0.358,17.7,0.147,0.93,0.799,0.984,81.7,10,0.639,0.348,0.689,0,0,0.301,0.868,0.767,1.46,60.2,2
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,Operations,276.63,162.55,9641,1502.2,0.458,131.88,71.48,439.45,3495.6,0.386,88.47,0.501,84,0.337,0.317,19.91,0.064,1.0,0.224,0.984,75.6,10,0.698,0.377,0.874,0,2,0.0,0.996,0.758,2.32,57.9,0
HLT05,HealTrust Health,Healthcare,Latin America,2024,1,2024-Q1,Supply Chain,141.94,109.81,13827,1198.9,0.586,60.58,38.5,370.09,507.3,0.643,167.91,0.578,54,0.343,0.211,20.77,0.11,0.55,0.658,0.979,80.8,10,0.678,0.322,0.92,0,2,0.101,0.926,1.0,3.31,62.7,0
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,R&D,107.9,78.19,1975,599.7,0.356,28.9,38.87,235.04,468.2,0.564,271.07,0.518,5,0.318,0.246,12.45,0.195,0.37,0.0,1.012,89.4,10,0.582,0.385,0.83,0,0,0.012,0.838,0.805,2.81,58.5,0
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,Sales,319.9,221.06,4861,1171.2,0.563,49.51,44.12,346.4,1359.4,0.366,54.22,0.641,68,0.437,0.295,14.72,0.206,0.64,0.0,0.942,78.2,10,0.731,0.318,0.839,2,1,0.0,0.839,0.771,1.38,61.2,0
HLT05,HealTrust Health,Healthcare,Latin America,2024,1,2024-Q1,HR,43.7,29.36,4095,140.5,0.434,19.95,6.94,95.78,141.1,0.639,10.37,0.634,54,0.404,0.317,12.78,0.218,0.27,0.402,0.99,74.2,10,0.642,0.39,0.773,0,1,0.177,1.0,0.777,2.81,59.6,0
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,Finance,45.27,39.96,3350,356.9,0.403,19.15,17.28,74.86,123.4,0.496,22.81,0.739,52,0.404,0.228,17.82,0.134,0.27,0.0,0.982,95.0,10,0.63,0.369,0.915,0,0,0.002,0.886,0.821,2.46,60.8,2
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,IT,58.84,32.66,5072,879.3,0.457,21.9,45.9,184.18,649.7,0.463,14.83,0.518,5,0.377,0.242,24.19,0.16,0.05,1.062,0.969,84.0,10,0.662,0.363,0.819,0,1,0.104,0.879,1.0,4.28,58.0,1
HLT05,HealTrust Health,Healthcare,Asia,2024,1,2024-Q1,Facilities,148.5,132.0,9529,1251.7,0.412,92.72,53.86,387.48,979.4,0.437,116.92,0.361,109,0.364,0.256,19.05,0.14,0.69,0.0,0.991,85.6,10,0.633,0.39,0.842,0,0,0.279,0.839,0.75,3.6,58.0,0
HLT05,HealTrust Health,Healthcare,Europe,2024,2,2024-Q2,Operations,280.84,237.08,18988,1008.7,0.551,53.38,31.83,179.69,970.9,0.454,67.26,0.494,113,0.293,0.278,19.56,0.172,1.07,0.145,0.938,71.4,10,0.703,0.316,0.885,0,0,0.411,0.745,0.682,0.94,61.0,1
HLT05,HealTrust Health,Healthcare,North America,2024,2,2024-Q2,Supply Chain,147.31,118.24,10027,1911.8,0.489,110.59,83.36,703.3,283.4,0.384,85.92,0.536,85,0.5,0.308,9.59,0.198,0.05,0.0,0.919,83.8,10,0.673,0.399,0.814,0,0,0.0,0.994,1.0,6.09,54.5,1
HLT05,HealTrust Health,Healthcare,Europe,2024,2,2024-Q2,R&D,88.67,70.03,3391,1179.8,0.495,83.03,56.66,291.33,660.1,0.531,104.71,0.69,27,0.408,0.295,12.52,0.147,0.28,0.0,0.993,83.7,10,0.672,0.377,0.829,0,2,0.0,0.793,0.835,4.86,60.1,0
HLT05,HealTrust Health,Healthcare,Asia,2024,2,2024-Q2,Sales,257.27,194.86,2123,1295.8,0.419,90.76,55.52,581.89,1428.9,0.395,76.78,0.499,58,0.32,0.203,17.02,0.213,0.64,0.18,0.913,85.9,10,0.687,0.384,0.928,0,0,0.303,0.854,0.87,2.83,59.1,0
HLT05,HealTrust Health,Healthcare,North America,2024,2,2024-Q2,HR,33.01,27.58,7119,127.4,0.567,0.0,0.0,0.0,336.3,0.653,16.54,0.553,15,0.32,0.515,21.18,0.089,0.14,0.187,0.931,72.0,10,0.662,0.38,0.895,0,0,0.088,0.959,0.664,0.0,57.4,0
HLT05,HealTrust Health,Healthcare,Europe,2024,2,2024-Q2,Finance,48.59,28.42,5031,229.9,0.547,12.5,0.0,33.83,605.2,0.556,14.75,0.595,21,0.435,0.41,18.28,0.2,0.27,0.984,0.972,69.3,10,0.748,0.351,0.872,0,1,0.0,0.767,0.758,0.95,60.5,2
HLT05,HealTrust Health,Healthcare,Europe,2024,2,2024-Q2,IT,59.17,33.4,4782,166.1,0.573,0.0,15.13,61.29,656.8,0.503,28.15,0.529,62,0.481,0.263,13.97,0.185,0.05,0.0,0.938,75.5,10,0.597,0.292,0.772,0,1,0.0,0.876,0.987,1.29,54.2,0
HLT05,HealTrust Health,Healthcare,Europe,2024,2,2024-Q2,Facilities,135.45,89.76,12814,592.4,0.628,32.24,13.34,179.15,527.8,0.393,45.6,0.432,5,0.404,0.366,18.98,0.031,0.85,0.0,0.974,78.5,10,0.674,0.349,0.726,1,0,0.0,0.782,0.744,1.66,57.8,0
HLT05,HealTrust Health,Healthcare,Latin America,2024,3,2024-Q3,Operations,206.17,124.98,10693,1542.8,0.352,132.83,94.41,490.53,967.4,0.487,215.24,0.701,139,0.447,0.347,13.77,0.171,0.72,0.503,0.991,73.6,10,0.649,0.33,0.853,0,0,0.0,0.92,0.78,3.48,58.0,3
HLT05,HealTrust Health,Healthcare,Asia,2024,3,2024-Q3,Supply Chain,123.52,72.71,15225,575.2,0.55,19.55,20.9,129.28,251.2,0.623,46.07,0.612,116,0.369,0.318,17.92,0.081,0.2,0.318,0.922,89.2,10,0.68,0.368,0.919,0,2,0.188,0.826,0.795,1.37,59.9,0
HLT05,HealTrust Health,Healthcare,Asia,2024,3,2024-Q3,R&D,112.16,73.6,6223,1138.9,0.596,66.94,30.15,298.59,495.2,0.433,31.59,0.64,55,0.248,0.398,17.38,0.219,0.64,0.14,0.996,77.5,10,0.631,0.397,0.796,0,0,0.109,0.807,0.724,3.53,63.2,0
HLT05,HealTrust Health,Healthcare,North America,2024,3,2024-Q3,Sales,223.66,182.61,2005,1413.2,0.465,107.43,58.0,701.04,1129.0,0.519,552.12,0.313,85,0.556,0.294,16.1,0.224,0.05,0.6,0.946,93.3,10,0.642,0.329,0.891,0,1,0.153,0.812,0.775,3.87,57.0,2
HLT05,HealTrust Health,Healthcare,Europe,2024,3,2024-Q3,HR,56.39,41.5,1108,213.5,0.687,0.0,8.33,28.34,204.3,0.392,38.75,0.618,5,0.477,0.313,22.31,0.093,0.37,0.544,0.957,73.4,10,0.648,0.387,0.908,0,0,0.016,0.777,0.747,0.65,59.4,0
HLT05,HealTrust Health,Healthcare,Asia,2024,3,2024-Q3,Finance,51.14,45.34,6329,277.2,0.409,52.9,0.0,136.62,144.8,0.528,4.52,0.791,23,0.519,0.238,17.52,0.154,0.46,0.0,0.984,87.6,10,0.624,0.357,0.727,0,2,0.185,0.883,0.807,3.71,61.2,0
HLT05,HealTrust Health,Healthcare,Europe,2024,3,2024-Q3,IT,83.99,47.68,2528,370.7,0.459,22.44,33.92,135.75,221.7,0.336,35.93,0.515,5,0.392,0.193,11.53,0.184,0.05,0.0,0.916,75.1,10,0.667,0.353,0.984,0,1,0.389,0.858,0.881,2.29,53.2,0
HLT05,HealTrust Health,Healthcare,Asia,2024,3,2024-Q3,Facilities,172.8,127.11,12425,840.7,0.593,48.44,47.56,309.53,425.4,0.296,48.46,0.414,5,0.314,0.322,16.57,0.116,0.45,1.187,0.961,74.3,10,0.661,0.356,0.821,0,0,0.102,0.8,0.729,2.35,54.3,1
HLT05,HealTrust Health,Healthcare,Europe,2024,4,2024-Q4,Operations,324.33,254.21,29572,1253.9,0.427,115.96,76.96,767.78,2162.8,0.394,441.71,0.52,107,0.375,0.338,11.57,0.129,0.96,0.28,0.958,81.3,10,0.59,0.386,0.847,0,1,0.023,0.889,0.807,2.96,56.0,0
HLT05,HealTrust Health,Healthcare,Asia,2024,4,2024-Q4,Supply Chain,125.02,94.13,11049,1212.4,0.474,89.38,41.54,320.25,752.2,0.366,94.47,0.587,93,0.51,0.314,17.98,0.211,0.5,0.994,0.961,77.9,10,0.605,0.344,0.835,1,3,0.058,0.946,0.78,3.61,58.1,0
HLT05,HealTrust Health,Healthcare,North America,2024,4,2024-Q4,R&D,112.53,93.16,5609,2439.5,0.508,171.2,112.45,996.63,315.8,0.411,61.89,0.679,55,0.277,0.246,14.76,0.061,0.35,0.155,0.943,74.7,10,0.654,0.305,0.804,0,0,0.04,0.856,0.763,11.38,53.5,0
HLT05,HealTrust Health,Healthcare,Europe,2024,4,2024-Q4,Sales,291.33,170.46,2236,2346.2,0.524,130.27,93.57,798.92,1105.1,0.59,203.57,0.424,125,0.193,0.343,18.31,0.274,0.35,0.041,0.94,84.8,10,0.718,0.337,0.841,0,1,0.284,0.82,0.658,3.51,62.2,2
HLT05,HealTrust Health,Healthcare,Asia,2024,4,2024-Q4,HR,41.32,36.76,6149,200.6,0.431,4.06,17.14,93.74,454.8,0.57,22.93,0.574,54,0.441,0.317,22.67,0.221,0.05,0.0,0.947,72.0,10,0.647,0.368,0.839,1,1,0.101,0.907,0.905,2.78,58.4,0
HLT05,HealTrust Health,Healthcare,North America,2024,4,2024-Q4,Finance,53.98,42.17,1198,134.1,0.392,17.28,0.59,72.27,525.0,0.499,14.76,0.712,5,0.545,0.26,10.12,0.198,0.18,0.096,0.96,70.1,10,0.647,0.388,0.9,0,2,0.115,0.87,0.765,1.67,56.0,0
HLT05,HealTrust Health,Healthcare,North America,2024,4,2024-Q4,IT,100.83,87.2,1858,413.9,0.433,28.77,14.58,183.86,550.6,0.369,29.11,0.592,82,0.397,0.452,13.11,0.156,0.34,0.512,0.946,88.1,10,0.651,0.317,0.839,0,0,0.237,0.884,0.779,2.25,55.8,0
HLT05,HealTrust Health,Healthcare,Asia,2024,4,2024-Q4,Facilities,188.54,137.69,18425,897.1,0.355,89.57,73.37,586.5,1018.5,0.347,87.72,0.591,34,0.326,0.292,13.39,0.203,0.89,0.0,0.969,77.2,10,0.643,0.37,0.823,0,0,0.0,0.98,0.778,3.97,57.0,2
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,1,2021-Q1,Operations,260.98,176.51,6120,2113.6,0.432,205.61,126.51,758.06,783.4,0.294,154.59,0.313,11,0.4,0.298,14.67,0.236,0.91,0.865,0.943,60.0,9,0.55,0.348,0.75,0,1,0.158,0.472,0.399,4.18,50.7,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,1,2021-Q1,Supply Chain,126.34,90.91,22690,1143.4,0.264,160.12,86.38,823.83,401.5,0.466,50.02,0.512,56,0.431,0.221,11.66,0.164,0.13,0.497,0.976,80.1,9,0.606,0.299,0.777,0,0,0.173,0.774,0.715,8.47,50.7,1
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,1,2021-Q1,R&D,91.54,54.23,8730,465.2,0.185,63.15,40.89,418.43,417.9,0.352,12.84,0.418,5,0.333,0.39,15.79,0.15,0.31,0.0,0.94,89.6,9,0.694,0.292,0.76,0,0,0.134,0.658,0.64,5.71,50.0,0
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,1,2021-Q1,Sales,258.21,210.96,4982,1848.0,0.227,217.34,165.57,1443.29,659.1,0.303,76.93,0.366,6,0.329,0.217,16.73,0.24,0.41,0.0,0.904,75.3,9,0.623,0.286,0.733,0,0,0.337,0.802,0.72,7.07,48.2,1
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2021,1,2021-Q1,HR,34.34,24.17,2451,195.4,0.381,12.84,6.77,49.75,170.3,0.523,11.68,0.649,54,0.442,0.352,17.05,0.244,0.41,0.0,0.949,79.7,9,0.608,0.294,0.713,0,0,0.0,0.754,0.301,2.02,57.1,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,1,2021-Q1,Finance,42.75,25.05,7105,175.5,0.275,0.0,9.81,32.89,244.1,0.384,32.26,0.358,36,0.505,0.379,17.73,0.189,0.11,0.0,0.95,80.7,9,0.731,0.319,0.68,0,0,0.0,0.882,0.529,1.0,50.3,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,1,2021-Q1,IT,92.69,75.07,3611,621.0,0.192,79.57,54.78,393.51,314.8,0.352,17.38,0.526,5,0.313,0.305,17.97,0.184,0.38,0.679,0.979,76.7,9,0.577,0.282,0.69,0,1,0.021,0.717,0.542,5.7,49.6,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,1,2021-Q1,Facilities,106.57,81.84,14805,792.9,0.522,61.85,45.95,340.03,1016.8,0.347,88.09,0.455,24,0.383,0.193,7.81,0.197,1.21,0.509,0.918,63.3,9,0.651,0.273,0.789,0,0,0.138,0.738,0.553,4.2,53.6,0
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2021,2,2021-Q2,Operations,234.35,160.12,5101,3545.7,0.338,397.51,255.39,2046.61,1039.6,0.44,54.17,0.537,39,0.269,0.225,10.61,0.226,1.48,2.141,0.93,77.8,9,0.57,0.227,0.752,1,0,0.0,0.715,0.537,11.52,56.1,1
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,2,2021-Q2,Supply Chain,108.13,94.41,16792,853.5,0.403,86.94,50.43,420.88,584.8,0.274,24.17,0.697,45,0.455,0.315,18.2,0.184,0.42,0.0,0.887,72.1,9,0.563,0.226,0.768,0,2,0.0,0.585,0.649,5.16,49.9,0
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,2,2021-Q2,R&D,107.37,95.12,5860,551.2,0.302,62.69,37.2,283.91,682.0,0.567,28.3,0.742,36,0.223,0.441,12.15,0.202,0.05,0.0,0.895,62.4,9,0.624,0.307,0.717,0,1,0.274,0.588,0.651,3.57,50.6,0
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2021,2,2021-Q2,Sales,234.67,191.14,19384,1272.3,0.471,134.5,72.45,521.59,1733.6,0.206,88.12,0.561,65,0.462,0.324,12.39,0.224,0.39,0.524,0.945,67.4,9,0.603,0.358,0.824,0,1,0.0,0.703,0.355,3.1,51.9,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,2,2021-Q2,HR,43.09,37.8,4630,442.3,0.335,46.98,40.51,237.0,188.9,0.257,19.8,0.527,5,0.436,0.322,12.4,0.173,0.39,0.928,0.989,68.6,9,0.595,0.291,0.717,0,2,0.104,0.724,0.576,7.53,49.1,1
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,2,2021-Q2,Finance,46.47,32.29,3131,294.8,0.366,39.74,11.99,227.15,382.7,0.522,9.27,0.433,83,0.47,0.364,19.91,0.171,0.05,0.0,1.0,76.8,9,0.586,0.33,0.801,1,0,0.102,0.633,0.724,6.0,54.6,0
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,2,2021-Q2,IT,77.46,64.22,3024,1640.9,0.23,214.27,126.37,690.68,97.8,0.319,71.14,0.619,56,0.273,0.418,19.9,0.174,0.05,0.712,0.922,77.1,9,0.623,0.336,0.742,1,1,0.05,0.62,0.55,13.31,50.2,1
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,2,2021-Q2,Facilities,157.29,120.87,11528,607.5,0.305,53.26,45.15,289.51,594.1,0.196,82.18,0.536,9,0.374,0.343,9.58,0.223,0.94,0.615,0.96,86.6,9,0.579,0.263,0.851,0,1,0.178,0.727,0.451,2.47,53.6,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,3,2021-Q3,Operations,165.87,128.87,8738,2175.3,0.327,265.22,155.99,1113.36,7143.9,0.399,92.04,0.206,109,0.301,0.277,17.73,0.196,0.88,0.95,0.919,67.3,9,0.639,0.313,0.715,0,0,0.187,0.854,0.643,9.25,49.7,0
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,3,2021-Q3,Supply Chain,112.44,91.02,16061,462.8,0.29,71.32,44.91,326.39,820.6,0.396,65.54,0.296,51,0.35,0.289,14.13,0.132,0.07,0.0,0.992,75.3,9,0.615,0.27,0.577,0,1,0.0,0.69,0.689,3.94,45.7,1
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,3,2021-Q3,R&D,110.46,70.78,2377,389.7,0.353,31.24,17.92,181.75,591.1,0.423,52.42,0.603,5,0.429,0.317,7.98,0.126,0.61,0.579,0.964,77.8,9,0.566,0.297,0.816,0,0,0.0,0.71,0.59,2.09,51.7,0
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,3,2021-Q3,Sales,232.66,130.49,2827,1052.5,0.21,163.05,90.8,950.2,3925.2,0.316,135.46,0.366,5,0.371,0.326,20.15,0.16,0.42,0.378,0.941,80.8,9,0.6,0.295,0.815,0,0,0.234,0.689,0.631,5.18,49.0,1
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,3,2021-Q3,HR,37.53,31.38,2720,137.7,0.407,24.63,7.72,110.52,176.5,0.303,7.19,0.652,10,0.374,0.409,15.59,0.134,0.16,0.0,0.908,67.8,9,0.717,0.256,0.66,0,1,0.166,0.77,0.629,3.81,49.1,0
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2021,3,2021-Q3,Finance,55.4,41.24,3798,500.3,0.256,43.83,56.7,411.59,186.1,0.364,12.57,0.539,49,0.417,0.218,12.3,0.222,0.57,0.0,0.933,71.0,9,0.631,0.273,0.576,0,1,0.259,0.64,0.537,9.24,49.6,0
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,3,2021-Q3,IT,53.35,44.29,7577,286.2,0.447,0.43,24.82,97.52,287.9,0.482,70.27,0.255,5,0.431,0.208,22.68,0.186,0.58,0.0,0.92,81.2,9,0.608,0.253,0.784,0,0,0.108,0.629,0.665,2.3,53.5,1
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,3,2021-Q3,Facilities,167.35,121.34,41199,1169.9,0.455,126.7,60.03,471.79,866.2,0.382,61.46,0.488,123,0.342,0.279,14.7,0.169,0.52,0.0,0.961,80.6,9,0.574,0.255,0.752,0,0,0.0,0.81,0.473,3.94,53.0,1
RET06,UrbanCart Retail,Consumer Discretionary,North America,2021,4,2021-Q4,Operations,196.59,130.52,18120,1505.7,0.292,184.38,111.69,1068.2,848.7,0.323,204.38,0.428,110,0.452,0.401,14.35,0.162,0.87,0.196,0.963,81.2,9,0.682,0.317,0.694,0,1,0.187,0.763,0.464,6.94,53.2,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,4,2021-Q4,Supply Chain,95.24,53.02,11837,311.5,0.468,23.74,20.3,168.42,1231.1,0.229,40.55,0.495,13,0.496,0.318,10.31,0.211,0.05,0.56,0.979,58.2,9,0.604,0.241,0.751,2,1,0.417,0.817,0.596,2.23,49.3,0
RET06,UrbanCart Retail,Consumer Discretionary,Europe,2021,4,2021-Q4,R&D,99.89,85.54,9764,421.9,0.373,36.98,20.23,129.24,343.2,0.44,43.56,0.294,5,0.124,0.265,14.15,0.173,0.7,0.545,0.956,62.1,9,0.605,0.275,0.703,0,0,0.0,0.77,0.536,1.87,48.5,2
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,4,2021-Q4,Sales,193.12,139.9,2650,1481.0,0.378,140.32,126.31,1036.62,1741.3,0.365,273.13,0.545,5,0.296,0.354,6.85,0.175,0.16,0.286,0.931,70.3,9,0.653,0.282,0.727,0,1,0.0,0.654,0.489,6.75,47.9,3
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,4,2021-Q4,HR,31.8,20.52,2483,302.0,0.304,69.99,22.8,262.42,73.0,0.386,38.83,0.291,29,0.326,0.412,10.6,0.135,0.33,0.507,0.943,75.0,9,0.598,0.257,0.838,0,1,0.0,0.537,0.5,11.17,45.6,0
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,4,2021-Q4,Finance,54.7,47.53,1928,247.8,0.315,32.38,27.67,125.33,293.0,0.318,53.74,0.307,88,0.325,0.389,12.51,0.123,0.2,0.427,0.94,78.7,9,0.677,0.255,0.675,0,0,0.0,0.745,0.495,3.39,45.3,1
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2021,4,2021-Q4,IT,100.5,79.76,3477,535.9,0.193,77.79,55.49,560.07,162.2,0.261,26.03,0.578,5,0.416,0.321,23.34,0.178,0.05,0.528,1.004,79.3,9,0.588,0.258,0.693,0,2,0.0,0.687,0.518,6.9,49.8,1
RET06,UrbanCart Retail,Consumer Discretionary,Latin America,2021,4,2021-Q4,Facilities,176.01,116.65,14200,1819.8,0.457,167.4,107.6,1218.49,758.8,0.247,39.0,0.803,5,0.336,0.427,19.66,0.059,1.05,0.183,0.936,82.0,9,0.606,0.275,0.731,0,2,0.028,0.734,0.549,8.49,55.9,1
RET06,UrbanCart Retail,Consumer Discretionary,Asia,2022,1,2022-Q1,Operations,208.3,170.66,18056,2051.1,0.17,308.86,205.88,1964.43,882.1,0.41,476.45,0.437,23,0.289,0.285,10.49,0.294,0.94,1.083,0.941,62.2,9,0.578,0.283,0.801,1,1,0.0,0.792,0.678,11.9,50.3,3
